title,text
Two Stranger Birds in Our Feathers,"
My sky is ashen. Scratch my back. And undo
slowly, you stranger, my braids. And tell me
what's on your mind. Tell me what crossed
Youssef's mind. Tell me some simple
talk . . . talk a woman always desires
to be told. I don't want the phrase
complete. Gesture is enough to scatter me in the rise
of butterflies between springheads and the sun. Tell me
I am necessary for you like sleep, and not like nature
filling up with water around you and me. And spread
over me an endless blue wing . . .
My sky is ashen,
as a blackboard is ashen, before
writing on it. So write with my blood's ink anything
that changes it: an utterance . . . two, without
excessive aim at metaphor. And say we are
two stranger birds in Egypt
and in Syria. Say we are two stranger birds
in our feathers. And write my name and yours
beneath the phrase. What time is it now? What color
is my face and yours in new mirrors?
I own nothing for anything to resemble me.
Did the water mistress love you more? Did she seduce you
by the sea rock? Confess now
that you have extended your wilderness twenty years
to stay prisoner in her hands. And tell me
what you think of when the sky is ashen . . .
My sky is ashen.
I resemble what no longer resembles me.
Do you want to return to your exile night
in a mermaid's hair? Or do you want to return
to your home figs? For no honey wounds a stranger
here or there? So what time is it now?
What's the name of this place we're in? And
what's the difference between my sky and your land. Tell me
what Adam said in secret to himself. Was he emancipated
when he remembered. Tell me anything that changes the sky's
ashen color. Tell me some simple
talk, talk a woman desires
to be told every now and then. Say
that two people, like you and me,
can carry all this resemblance between fog
and mirage, then safely return. My sky
is ashen, so what do you think of when the sky
is ashen?"
Tyburn,"
Spring sky,
Cranes fly,
Bonsai,
Mind’s eye,
In the dawn of spring sky, cranes flyway
In my path of bonsai, mind’s eye day!



              From: 
                    Ramesh Anand        






              Copyright ©: 
                    Ramesh Anand        


"
Unsaid,"
Little wisps of grass
stood above the snow.
Like hairs pricked by static.
Defiant, but folding over
from the weight.
Like a harsh tongue
rolling over the wash of words
left unsaid.



              Copyright ©: 
                    Victoria Bukofske        


"
Using Each Other,"
The natural seasons
The spring, summer
Autumn, winter
The terms of seasons
Love, affection, friendship
Birth and death
And further
As the natural instinct
That continues
Within its system
Philosophy, and mysterious,
The description is that
Every subject or term
And everyone
Depend on each other,
Using each other"
Watercolour Words,"
Distant forests
solemnly levitate
through wispy mists
with fluttering leaves
disconcerted
by a teasing breeze
and ancient trees
that benignly sway
towards rippling reflections
dancing with water-lilies.



              From: 
                    Ken W Simpson        


"
Weeds,"
The grass is green
but not as bright
as those little devils
that work at night.
From spidery roots
that remain unseen
a surprise lurks
for those with a thumb of green.
They can be poisoned
pulled, and cut
yet are never satisfied
to stay in the rut.
Even without earth laid bare
can find a stone
seek a crack
and make a home.  "
What I Need,"
I need fresh air to breathe,
All around sullied is the environ,
And seasons do not unfold flowers.
Thousands of birds soar in the sky,
But have no place to be nestled,
A ray of light is needed to lacerate
The encompassing night
And mist of depression to dissolve.
The mirrors are dim murky,
And they hinder me in self recognition.



              From: 
                    Shahida Latif        


"
When I live with fancy',"
'while this fancy a stretched art,
When cheers, her beeps long they live ,
when from secret eyes so well dart,
To scan in peace and solemn strive.
Like Caring wings of zephyr's drift and blow,
As wet streams they run so widest and rush,
She from tents of flora, mind's lonely flow,
With her wings of strongest and lofty wish.
Gaining is solitude with climbing those skies,
Not far from my arts, but live in her heart,
Which the ripples that form in motive eyes,
By nature I live and die, fancy's smart!



              Copyright ©: 
                    Nithin purple        


"
Whisper In The Wind ,"
the wind carries a voice in waves of sound
bouncing off all it touches
it flows through the trees and over the blades of grass
it tickles the flower petals and shakes the bee
it shimmers the leaves and turns the dew drops into a dance 
there are words from the voice
words of volume and words of song
words to inspire and words to harm
sounds that will sooth and console and heal
sounds that can hurt and scare and devastate
waves of sound that enter the ear and tingle the brain 
yet gentle waves from a tiny voice so soft and pure
small ripples that lightly wash on shore
barely disturbing the sand
this is the voice we long to hear, the voice that calms the soul
this is the angelic music that makes us whole
the whisper in the wind
the sounds that we hum and ones we remember and repeat
listen for these sounds
request these sounds
cherish these sounds 



              From: 
                    David Michael Schmidt         


"
Wind,"
in the fall it wafts leaves,
hiding tiny fairies
dancing on each
as in celebration
of freedom from trees bondage
in the winter snow
cold and unremorseful
hide beauty
seen
only by those who dare transition
to find her hidden secrets
in the summer
it is wispy
as if entranced by happiness
entering through my window
it feels like an old friend
touching me softly
reassuring night or day
it surrounds all the beauty of nature
making nary a sound
when there is peace
and contentment in her swishing, swirling
natural world
occasionally,
demonstrates a fierce side
as in anger,
supports her friends thunder and lightning
raising her winds from mild to destructive
in answering her mother’s call
wind at the mercy of the element’s
of which she is made



              Copyright ©: 
                    Mac McGovern        


"
Wind,"
He shouts in the sails of the ships at sea,
He steals the down from the honeybee,
He makes the forest trees rustle and sing,
He twirls my kite till it breaks its string.
Laughing, dancing, sunny wind,
Whistling, howling, rainy wind,
North, South, East and West,
Each is the wind I like the best.
He calls up the fog and hides the hills,
He whirls the wings of the great windmills,
The weathercocks love him and turn to discover
His whereabouts -- but he's gone, the rover!
Laughing, dancing, sunny wind,
Whistling, howling, rainy wind,
North, South, East and West,
Each is the wind I like the best.
The pine trees toss him their cones with glee,
The flowers bend low in courtesy,
Each wave flings up a shower of pearls,
The flag in front of the school unfurls.
Laughing, dancing, sunny wind,
Whistling, howling, rainy wind,
North, South, East and West,
Each is the wind I like the best."
Winter's End,"
Every year in early spring
upon the prairie
nature displays an orchestration
of color and fragrance
engulfing the senses
proclaiming the glory of life;
a banquet hailing winter's end
laid as a feast in celebration
of renewal



              From: 
                    Mac McGovern        






              Copyright ©: 
                    September 25, 2010        


"
Winter's Fall,"
With the backdoor hue turning mist, The day does lend a true sad wish The clouds up gather for a final song Thunders last break! ding n dong! Nature's up with beauty it can Sharing its glow, with the river it ran Through the tress that shed leaves to dry Sheds my tears with smile to cry! Moon above me, glows with tempt and smile Snowflakes to share from clouds that cry Lighting up woods with times to pause Sending up stars, the deers n claus! Swooping notes now change low Wind gushing in parts ever known Casting a smile not known to last Catching air, till last moments may last! The rain up now, dares to break Would nature please to break? Glooming thoughts grew a waterfall Praying the skies for a water to fall. Creepy to lock eyes with night Still chanting names of nature's might Whose stars may shine on graves to last Whose glow may show the eternal past. With leaves that shed my tears-to-day For this leaves the night today well, it may gather my heart the all For this moment marks winter's fall. 



              From: 
                    Akshay Raja        






              Copyright ©: 
                    Akshay Raja        


"
